Number of Comparisons : 242991
Swiss , 0.0 , 0.0 , Cheddar , 2.19 , 5.475
Swiss , 31.36 , 297.92 , Swiss , 2.21 , 0.0
Wensleydale , 21.84 , 300.3 , Swiss , 24.36 , 0.0
Swiss , 31.62 , 300.39 , Cheddar , 3.68 , 0.0
Wensleydale , 21.9 , 301.125 , Swiss , 15.38 , 0.0
Wensleydale , 21.97 , 302.0875 , Wensleydale , 4.7 , 0.0
Wensleydale , 21.99 , 302.36249999999995 , Cheddar , 19.12 , 0.0
Swiss , 31.95 , 303.525 , Swiss , 54.38 , 0.0
Swiss , 32.13 , 305.235 , Cheddar , 6.37 , 0.0
Swiss , 32.36 , 307.42 , Wensleydale , 1.54 , 0.0
Wensleydale , 22.49 , 309.23749999999995 , Cheddar , 21.89 , 0.0
Swiss , 32.7 , 310.65000000000003 , Swiss , 35.21 , 0.0
Wensleydale , 22.83 , 313.91249999999997 , Cheddar , 11.49 , 0.0
Wensleydale , 22.92 , 315.15000000000003 , Swiss , 1.32 , 0.0
Swiss , 33.38 , 317.11 , Cheddar , 9.61 , 0.0
Wensleydale , 23.18 , 318.725 , Cheddar , 0.0 , 0.0
Swiss , 33.87 , 321.765 , Wensleydale , 58.44 , 0.0
Wensleydale , 23.56 , 323.95 , Swiss , 0.89 , 0.0
Wensleydale , 23.59 , 324.3625 , Cheddar , 21.32 , 0.0
Wensleydale , 23.62 , 324.77500000000003 , Wensleydale , 44.36 , 0.0
Wensleydale , 23.68 , 325.6 , Cheddar , 4.93 , 0.0
Wensleydale , 23.72 , 326.15 , Swiss , 0.0 , 0.0
Wensleydale , 23.95 , 329.3125 , Wensleydale , 44.19 , 0.0
Wensleydale , 24.06 , 330.825 , Swiss , 0.77 , 0.0
Wensleydale , 24.14 , 331.925 , Wensleydale , 37.01 , 0.0
Swiss , 35.07 , 333.165 , Swiss , 6.75 , 0.0
Swiss , 35.2 , 334.40000000000003 , Swiss , 3.03 , 0.0
Wensleydale , 24.35 , 334.8125 , Wensleydale , 0.0 , 0.0
Swiss , 35.34 , 335.73 , Cheddar , 13.12 , 0.0
Swiss , 35.86 , 340.67 , Swiss , 25.26 , 0.0
Wensleydale , 24.84 , 341.55 , Cheddar , 11.6 , 0.0
Wensleydale , 24.9 , 342.375 , Cheddar , 41.61 , 0.0
Swiss , 36.13 , 343.235 , Swiss , 53.07 , 0.0
Swiss , 36.32 , 345.04 , Cheddar , 31.48 , 0.0
Wensleydale , 25.1 , 345.125 , Cheddar , 3.38 , 0.0
Wensleydale , 25.2 , 346.5 , Cheddar , 30.11 , 0.0
Swiss , 36.89 , 350.455 , Swiss , 71.03 , 0.0
Swiss , 36.9 , 350.55 , Cheddar , 61.47 , 0.0
Swiss , 37.02 , 351.69000000000005 , Swiss , 2.45 , 0.0
Wensleydale , 25.64 , 352.55 , Cheddar , 20.84 , 0.0
Wensleydale , 25.68 , 353.1 , Swiss , 37.17 , 0.0
Swiss , 37.24 , 353.78000000000003 , Cheddar , 20.86 , 0.0
Wensleydale , 25.75 , 354.0625 , Wensleydale , 18.25 , 0.0
Wensleydale , 25.79 , 354.6125 , Cheddar , 22.38 , 0.0
Wensleydale , 26.1 , 358.875 , Swiss , 87.78 , 0.0
Swiss , 37.91 , 360.145 , Wensleydale , 8.84 , 0.0
Swiss , 38.1 , 361.95 , Wensleydale , 41.94 , 0.0
Wensleydale , 26.38 , 362.72499999999997 , Cheddar , 19.43 , 0.0
Wensleydale , 26.42 , 363.27500000000003 , Wensleydale , 39.42 , 0.0
Wensleydale , 26.43 , 363.4125 , Wensleydale , 15.43 , 0.0
Wensleydale , 26.46 , 363.825 , Cheddar , 11.88 , 0.0
Swiss , 38.69 , 367.55499999999995 , Wensleydale , 4.68 , 0.0
Swiss , 39.14 , 371.83 , Cheddar , 40.65 , 0.0
Swiss , 39.28 , 373.16 , Cheddar , 14.6 , 0.0
Swiss , 39.31 , 373.44500000000005 , Swiss , 13.18 , 0.0
Swiss , 39.41 , 374.395 , Swiss , 53.33 , 0.0
Swiss , 39.42 , 374.49 , Swiss , 40.97 , 0.0
Wensleydale , 27.3 , 375.375 , Wensleydale , 71.26 , 0.0
Wensleydale , 27.41 , 376.8875 , Cheddar , 0.77 , 0.0
Swiss , 40.12 , 381.14 , Wensleydale , 31.18 , 0.0
Wensleydale , 27.73 , 381.2875 , Cheddar , 10.42 , 0.0
Swiss , 40.26 , 382.46999999999997 , Wensleydale , 33.89 , 0.0
Swiss , 40.51 , 384.84499999999997 , Cheddar , 34.83 , 0.0
Wensleydale , 28.12 , 386.65000000000003 , Cheddar , 7.95 , 0.0
Swiss , 41.22 , 391.59 , Cheddar , 46.23 , 0.0
Wensleydale , 28.48 , 391.6 , Cheddar , 67.69 , 0.0
Swiss , 41.65 , 395.675 , Swiss , 0.0 , 0.0
Swiss , 41.68 , 395.96 , Cheddar , 4.24 , 0.0
Wensleydale , 28.93 , 397.7875 , Cheddar , 55.96 , 0.0
Wensleydale , 28.94 , 397.925 , Swiss , 33.37 , 0.0
Swiss , 42.14 , 400.33 , Swiss , 68.06 , 0.0
Swiss , 42.48 , 403.55999999999995 , Swiss , 22.66 , 0.0
Swiss , 42.48 , 403.55999999999995 , Cheddar , 88.6 , 221.5
Wensleydale , 29.35 , 403.5625 , Swiss , 34.49 , 0.0
Wensleydale , 29.59 , 406.8625 , Cheddar , 1.23 , 0.0
Swiss , 42.84 , 406.98 , Wensleydale , 13.26 , 0.0
Wensleydale , 29.74 , 408.92499999999995 , Cheddar , 37.05 , 0.0
Wensleydale , 30.06 , 413.325 , Swiss , 26.9 , 0.0
Swiss , 43.73 , 415.43499999999995 , Wensleydale , 10.98 , 0.0
Wensleydale , 30.3 , 416.625 , Swiss , 14.37 , 0.0
Swiss , 43.92 , 417.24 , Swiss , 8.58 , 0.0
Wensleydale , 30.55 , 420.0625 , Swiss , 15.65 , 0.0
Swiss , 44.36 , 421.42 , Cheddar , 33.5 , 0.0
Swiss , 44.6 , 423.7 , Cheddar , 62.91 , 0.0
Swiss , 44.85 , 426.075 , Swiss , 26.9 , 0.0
Swiss , 45.16 , 429.02 , Cheddar , 12.27 , 0.0
Wensleydale , 31.65 , 435.1875 , Cheddar , 14.5 , 0.0
Wensleydale , 31.79 , 437.1125 , Cheddar , 44.11 , 0.0
Wensleydale , 31.85 , 437.9375 , Wensleydale , 35.62 , 0.0
Swiss , 46.5 , 441.75 , Cheddar , 61.25 , 0.0
Swiss , 46.54 , 442.13 , Swiss , 18.48 , 0.0
Swiss , 46.57 , 442.415 , Swiss , 17.03 , 0.0
Wensleydale , 32.3 , 444.12499999999994 , Swiss , 8.36 , 0.0
Wensleydale , 32.35 , 444.8125 , Swiss , 13.46 , 0.0
Wensleydale , 32.45 , 446.18750000000006 , Wensleydale , 15.63 , 0.0
Wensleydale , 32.58 , 447.97499999999997 , Swiss , 27.47 , 0.0
Wensleydale , 32.62 , 448.525 , Cheddar , 78.53 , 0.0
Swiss , 47.61 , 452.295 , Swiss , 67.79 , 0.0
Swiss , 47.89 , 454.955 , Cheddar , 3.83 , 0.0
Wensleydale , 33.09 , 454.98750000000007 , Swiss , 7.91 , 0.0
Wensleydale , 33.12 , 455.4 , Cheddar , 40.64 , 0.0
Wensleydale , 33.61 , 462.1375 , Swiss , 9.76 , 0.0
Wensleydale , 33.68 , 463.1 , Cheddar , 35.51 , 0.0
Wensleydale , 33.81 , 464.88750000000005 , Wensleydale , 6.61 , 0.0
Wensleydale , 33.81 , 464.88750000000005 , Cheddar , 17.69 , 44.225
Swiss , 49.26 , 467.96999999999997 , Cheddar , 52.88 , 0.0
Wensleydale , 34.05 , 468.18749999999994 , Cheddar , 38.46 , 0.0
Wensleydale , 34.06 , 468.32500000000005 , Swiss , 2.9 , 0.0
Swiss , 49.91 , 474.145 , Swiss , 32.21 , 0.0
Swiss , 50.46 , 479.37 , Wensleydale , 1.42 , 0.0
Wensleydale , 34.87 , 479.4625 , Cheddar , 11.52 , 0.0
Wensleydale , 35.1 , 482.625 , Swiss , 65.5 , 0.0
Wensleydale , 35.13 , 483.0375 , Wensleydale , 76.93 , 0.0
Swiss , 51.07 , 485.165 , Wensleydale , 62.16 , 0.0
Wensleydale , 35.5 , 488.125 , Cheddar , 4.9 , 0.0
Wensleydale , 35.89 , 493.4875 , Swiss , 51.34 , 0.0
Swiss , 52.15 , 495.425 , Wensleydale , 4.19 , 0.0
Wensleydale , 36.22 , 498.025 , Cheddar , 12.84 , 0.0
Wensleydale , 36.46 , 501.325 , Wensleydale , 45.6 , 0.0
Wensleydale , 36.55 , 502.56249999999994 , Swiss , 0.32 , 0.0
Wensleydale , 36.9 , 507.375 , Swiss , 8.85 , 0.0
Wensleydale , 36.91 , 507.51249999999993 , Wensleydale , 36.09 , 0.0
Wensleydale , 37.0 , 508.75 , Wensleydale , 15.36 , 0.0
Swiss , 53.84 , 511.48 , Swiss , 16.1 , 0.0
Swiss , 53.89 , 511.955 , Swiss , 53.25 , 0.0
Wensleydale , 37.37 , 513.8375 , Cheddar , 0.01 , 0.0
Swiss , 54.27 , 515.565 , Swiss , 3.03 , 0.0
Wensleydale , 37.66 , 517.8249999999999 , Swiss , 11.32 , 0.0
Swiss , 54.82 , 520.79 , Wensleydale , 64.0 , 0.0
Swiss , 56.0 , 532.0 , Cheddar , 13.33 , 0.0
Wensleydale , 38.7 , 532.125 , Wensleydale , 42.74 , 0.0
Wensleydale , 39.27 , 539.9625000000001 , Wensleydale , 32.71 , 0.0
Wensleydale , 39.88 , 548.35 , Swiss , 34.39 , 0.0
Swiss , 57.78 , 548.91 , Cheddar , 2.71 , 0.0
Swiss , 57.86 , 549.67 , Wensleydale , 7.92 , 0.0
Wensleydale , 40.26 , 553.5749999999999 , Wensleydale , 33.55 , 0.0
Wensleydale , 40.38 , 555.225 , Wensleydale , 8.96 , 0.0
Swiss , 58.66 , 557.27 , Wensleydale , 13.57 , 0.0
Wensleydale , 40.74 , 560.1750000000001 , Cheddar , 17.01 , 0.0
Wensleydale , 40.86 , 561.825 , Swiss , 12.93 , 0.0
Wensleydale , 41.02 , 564.0250000000001 , Wensleydale , 42.05 , 0.0
Wensleydale , 41.35 , 568.5625 , Swiss , 0.8 , 0.0
Swiss , 60.07 , 570.665 , Cheddar , 22.55 , 0.0
Wensleydale , 41.52 , 570.9000000000001 , Wensleydale , 27.71 , 0.0
Wensleydale , 41.88 , 575.85 , Swiss , 8.54 , 0.0
Swiss , 61.67 , 585.865 , Wensleydale , 4.16 , 0.0
Wensleydale , 43.06 , 592.075 , Cheddar , 26.71 , 0.0
Swiss , 62.36 , 592.42 , Wensleydale , 5.65 , 0.0
Swiss , 62.86 , 597.17 , Swiss , 20.8 , 0.0
Swiss , 63.16 , 600.02 , Cheddar , 93.98 , 0.0
Swiss , 63.17 , 600.115 , Cheddar , 23.86 , 0.0
Wensleydale , 43.72 , 601.15 , Wensleydale , 13.34 , 0.0
Swiss , 64.32 , 611.04 , Swiss , 17.01 , 0.0
Wensleydale , 44.66 , 614.0749999999999 , Swiss , 5.95 , 0.0
Swiss , 64.67 , 614.365 , Cheddar , 44.15 , 0.0
Swiss , 65.02 , 617.6899999999999 , Cheddar , 59.35 , 0.0
Wensleydale , 45.07 , 619.7125 , Wensleydale , 7.57 , 0.0
Wensleydale , 45.17 , 621.0875 , Swiss , 43.82 , 0.0
Wensleydale , 45.27 , 622.4625000000001 , Wensleydale , 54.09 , 0.0
Swiss , 65.71 , 624.2449999999999 , Cheddar , 46.3 , 0.0
Wensleydale , 45.53 , 626.0375 , Swiss , 26.39 , 0.0
Swiss , 66.12 , 628.1400000000001 , Cheddar , 18.31 , 0.0
Wensleydale , 46.02 , 632.7750000000001 , Wensleydale , 3.1 , 0.0
Swiss , 66.67 , 633.365 , Swiss , 40.53 , 0.0
Wensleydale , 46.58 , 640.475 , Cheddar , 9.24 , 0.0
Wensleydale , 46.74 , 642.6750000000001 , Swiss , 40.87 , 0.0
Wensleydale , 46.88 , 644.6 , Wensleydale , 46.64 , 0.0
Swiss , 68.07 , 646.665 , Cheddar , 52.26 , 0.0
Swiss , 68.1 , 646.9499999999999 , Cheddar , 0.89 , 0.0
Wensleydale , 47.15 , 648.3125 , Wensleydale , 45.34 , 0.0
Swiss , 68.38 , 649.6099999999999 , Wensleydale , 9.65 , 0.0
Wensleydale , 47.44 , 652.3 , Cheddar , 12.73 , 0.0
Swiss , 68.87 , 654.2650000000001 , Swiss , 58.74 , 0.0
Wensleydale , 47.66 , 655.3249999999999 , Wensleydale , 10.95 , 0.0
Wensleydale , 47.82 , 657.525 , Swiss , 0.48 , 0.0
Swiss , 69.67 , 661.865 , Swiss , 7.67 , 0.0
Wensleydale , 48.3 , 664.125 , Cheddar , 9.89 , 0.0
Wensleydale , 48.83 , 671.4125 , Swiss , 13.48 , 0.0
Wensleydale , 49.22 , 676.775 , Wensleydale , 5.72 , 0.0
Wensleydale , 49.28 , 677.6 , Wensleydale , 55.49 , 0.0
Swiss , 71.47 , 678.965 , Swiss , 49.57 , 0.0
Wensleydale , 49.56 , 681.45 , Cheddar , 66.2 , 0.0
Swiss , 72.19 , 685.805 , Swiss , 23.45 , 0.0
Wensleydale , 51.15 , 703.3125 , Swiss , 4.51 , 0.0
Wensleydale , 51.45 , 707.4375 , Wensleydale , 11.62 , 0.0
Wensleydale , 51.6 , 709.5 , Wensleydale , 7.42 , 0.0
Swiss , 74.98 , 712.3100000000001 , Swiss , 2.24 , 0.0
Wensleydale , 52.4 , 720.5 , Swiss , 2.59 , 0.0
Wensleydale , 52.6 , 723.25 , Swiss , 10.82 , 0.0
Wensleydale , 52.79 , 725.8625 , Wensleydale , 27.31 , 0.0
Wensleydale , 52.96 , 728.2 , Cheddar , 8.9 , 0.0
Swiss , 78.39 , 744.705 , Cheddar , 17.07 , 0.0
Swiss , 79.86 , 758.67 , Cheddar , 55.72 , 0.0
Wensleydale , 56.18 , 772.475 , Wensleydale , 84.51 , 0.0
Swiss , 81.58 , 775.01 , Cheddar , 15.76 , 0.0
Wensleydale , 57.18 , 786.225 , Swiss , 0.55 , 0.0
Wensleydale , 57.22 , 786.775 , Wensleydale , 26.79 , 0.0
Wensleydale , 57.74 , 793.9250000000001 , Wensleydale , 33.49 , 0.0
Swiss , 83.77 , 795.8149999999999 , Wensleydale , 52.91 , 0.0
Wensleydale , 58.29 , 801.4875 , Cheddar , 25.48 , 0.0
Wensleydale , 58.42 , 803.275 , Cheddar , 18.25 , 0.0
Wensleydale , 58.45 , 803.6875 , Cheddar , 1.44 , 0.0
Wensleydale , 59.98 , 824.7249999999999 , Swiss , 12.14 , 0.0
Swiss , 86.85 , 825.0749999999999 , Wensleydale , 4.68 , 0.0
Wensleydale , 60.06 , 825.825 , Cheddar , 56.37 , 0.0
Wensleydale , 60.53 , 832.2875 , Swiss , 20.53 , 0.0
Wensleydale , 61.26 , 842.3249999999999 , Cheddar , 13.32 , 0.0
Wensleydale , 62.31 , 856.7625 , Cheddar , 9.03 , 0.0
Wensleydale , 62.45 , 858.6875 , Wensleydale , 41.17 , 0.0
Wensleydale , 62.49 , 859.2375000000001 , Wensleydale , 1.91 , 0.0
Wensleydale , 62.52 , 859.6500000000001 , Swiss , 46.03 , 0.0
Wensleydale , 62.88 , 864.6 , Swiss , 45.76 , 0.0
Wensleydale , 63.59 , 874.3625000000001 , Cheddar , 51.36 , 0.0
Wensleydale , 63.76 , 876.6999999999999 , Cheddar , 33.54 , 0.0
Wensleydale , 64.78 , 890.725 , Swiss , 0.85 , 0.0
Swiss , 94.03 , 893.285 , Cheddar , 91.25 , 0.0
Wensleydale , 65.53 , 901.0375 , Swiss , 14.1 , 0.0
Wensleydale , 68.14 , 936.925 , Cheddar , 10.08 , 0.0
Wensleydale , 68.41 , 940.6374999999999 , Swiss , 26.56 , 0.0
Wensleydale , 71.22 , 979.275 , Cheddar , 1.99 , 0.0
Wensleydale , 73.51 , 1010.7625 , Swiss , 52.62 , 0.0
Wensleydale , 73.68 , 1013.1000000000001 , Swiss , 15.21 , 0.0
Wensleydale , 74.73 , 1027.5375000000001 , Wensleydale , 34.34 , 0.0
Wensleydale , 76.08 , 1046.1 , Cheddar , 35.38 , 0.0
Wensleydale , 77.21 , 1061.6374999999998 , Swiss , 48.9 , 0.0
Wensleydale , 77.48 , 1065.3500000000001 , Swiss , 3.15 , 0.0
Wensleydale , 81.26 , 1117.325 , Swiss , 5.69 , 0.0
Wensleydale , 83.64 , 1150.05 , Swiss , 32.32 , 0.0
Wensleydale , 85.26 , 1172.325 , Wensleydale , 57.3 , 0.0
Wensleydale , 86.49 , 1189.2375 , Swiss , 7.01 , 0.0
Wensleydale , 87.9 , 1208.625 , Swiss , 19.54 , 0.0
Wensleydale , 92.0 , 1265.0 , Cheddar , 2.97 , 0.0
